DATE_TIME,DC_POWER,AMBIENT_TEMPERATURE
2020-06-01 02:30:00,0.0,24.043559
2020-06-01 02:45:00,0.0,23.919525931034478
2020-06-01 03:00:00,0.0,23.8130928
2020-06-01 03:15:00,0.0,23.68584606896552
2020-06-01 03:30:00,0.0,23.78812633333333
2020-06-01 03:45:00,0.0,23.780790931034478
2020-06-01 04:00:00,0.0,23.77050976666667
2020-06-01 04:15:00,0.0,23.72071133333333
2020-06-01 04:30:00,0.0,23.568036448275862
2020-06-01 04:45:00,0.0,23.396958600000005
2020-06-01 05:00:00,0.0,23.315240344827586
2020-06-01 05:15:00,0.0,23.318588166666665
2020-06-01 05:30:00,0.0,23.286697600000004
2020-06-01 05:45:00,0.0,23.380289206896553
2020-06-01 06:00:00,103.54428571428569,23.47015503333333
2020-06-01 06:15:00,678.8866666666668,23.67332510344828
2020-06-01 06:30:00,1565.8495238095245,23.97921763333333
2020-06-01 06:45:00,2385.6842857142865,24.209690400000003
2020-06-01 07:00:00,2150.586666666667,24.56725234482759
2020-06-01 07:15:00,5194.679523809523,24.835614033333336
2020-06-01 07:30:00,5425.540000000001,25.36163324137931
2020-06-01 07:45:00,4384.822380952381,25.5112201
2020-06-01 08:00:00,5161.9742857142855,25.68911743333333
2020-06-01 08:15:00,6660.532380952382,25.83838213793104
2020-06-01 08:30:00,8748.71380952381,26.10598753333333
2020-06-01 08:45:00,16292.486666666666,26.785414068965522
2020-06-01 09:00:00,19335.431904761903,27.515931200000004
2020-06-01 09:15:00,19666.89333333333,28.24577023333333
2020-06-01 09:30:00,21041.50428571429,29.059040000000003
2020-06-01 09:45:00,19132.94666666667,29.394693966666665
2020-06-01 10:00:00,20359.967142857142,29.301692551724138
2020-06-01 10:15:00,25125.95238095238,29.822622499999998
2020-06-01 10:30:00,19720.437619047618,30.16054775862069
2020-06-01 10:45:00,10298.57285714286,30.09952903333333
2020-06-01 11:00:00,10936.593333333334,30.16543686666667
2020-06-01 11:15:00,14162.407142857144,30.59765
2020-06-01 11:30:00,11246.035238095237,30.9631358
2020-06-01 11:45:00,10158.017619047621,30.70219465517241
2020-06-01 12:00:00,8713.150952380953,32.09725336666666
2020-06-01 12:15:00,20036.61333333333,32.32455834482758
2020-06-01 12:30:00,26630.50666666667,32.71362183333334
2020-06-01 12:45:00,17605.901904761904,32.914065724137934
2020-06-01 13:00:00,9301.269047619047,32.35695386666666
2020-06-01 13:15:00,2260.7571428571428,29.79072676666667
2020-06-01 13:30:00,987.75,24.81791675
2020-06-01 13:45:00,2278.860000000001,25.2230896
2020-06-01 14:00:00,1907.8785714285714,25.419932517241374
2020-06-01 14:15:00,1517.74,25.73312062068965
2020-06-01 14:30:00,1250.3266666666668,25.779276466666666
2020-06-01 14:45:00,1220.3533333333335,25.81809844827586
2020-06-01 15:00:00,1274.12,25.837277399999994
2020-06-01 15:15:00,1352.3466666666666,25.77082562068965
2020-06-01 15:30:00,1516.4880952380954,25.69923173333333
2020-06-01 15:45:00,1784.7366666666665,25.7438171
2020-06-01 16:00:00,2211.133333333333,25.80261044827586
2020-06-01 16:15:00,2957.9666666666662,25.87481596666667
2020-06-01 16:30:00,3157.9266666666667,25.735058
2020-06-01 16:45:00,1545.6228571428574,25.29312340000001
2020-06-01 17:00:00,1734.3285714285712,24.98577968965517
2020-06-01 17:15:00,696.3147619047618,24.64490663333333
2020-06-01 17:30:00,178.8326923076923,24.592791038461538
2020-06-01 18:00:00,0.0,23.71810766666667
2020-06-01 18:15:00,0.0,23.446385966666664
2020-06-01 18:30:00,0.0,23.588117965517245
2020-06-01 18:45:00,0.0,23.59890143333333
2020-06-01 19:00:00,0.0,23.722714137931035
2020-06-01 19:15:00,0.0,23.58577883333333
2020-06-01 19:30:00,0.0,23.44893493103448
2020-06-01 19:45:00,0.0,23.29360873333333
2020-06-01 20:00:00,0.0,23.13512375862069
2020-06-01 20:15:00,0.0,23.22152303333333
2020-06-01 20:30:00,0.0,23.271758862068967
2020-06-01 20:45:00,0.0,23.369856766666665
2020-06-01 21:00:00,0.0,23.33274262068965
2020-06-01 21:15:00,0.0,23.3867891
2020-06-01 21:30:00,0.0,23.4847129
2020-06-01 21:45:00,0.0,23.60019858620689
2020-06-01 22:00:00,0.0,23.65830606666667
2020-06-01 22:15:00,0.0,23.66769855172414
2020-06-01 22:30:00,0.0,23.6461244
2020-06-01 22:45:00,0.0,23.661650793103448
2020-06-01 23:00:00,0.0,23.59160463333333
2020-06-01 23:15:00,0.0,23.5920869
2020-06-01 23:30:00,0.0,23.68483689655173
2020-06-01 23:45:00,0.0,23.643209
2020-06-02 00:00:00,0.0,23.540844896551718
2020-06-02 00:15:00,0.0,23.453650199999995
2020-06-02 00:30:00,0.0,23.393078866666666
2020-06-02 00:45:00,0.0,23.424357862068966
2020-06-02 01:00:00,0.0,23.40566436666667
2020-06-02 01:15:00,0.0,23.373760448275863
2020-06-02 01:30:00,0.0,23.281397500000004
2020-06-02 01:45:00,0.0,23.159516931034478
2020-06-02 02:00:00,0.0,23.18874653333333
2020-06-02 02:15:00,0.0,23.142530566666668
2020-06-02 02:30:00,0.0,23.04658634482759
2020-06-02 02:45:00,0.0,23.0449349
2020-06-02 03:00:00,0.0,23.05454848275861
2020-06-02 03:15:00,0.0,23.0670103
2020-06-02 03:30:00,0.0,23.05503355172413
2020-06-02 03:45:00,0.0,23.02189033333333
2020-06-02 04:00:00,0.0,23.09342620689656
2020-06-02 04:15:00,0.0,23.003746500000005
2020-06-02 04:30:00,0.0,23.159515896551728
2020-06-02 04:45:00,0.0,23.11844433333333
2020-06-02 05:00:00,0.0,23.046839266666666
2020-06-02 05:15:00,0.0,23.055029172413803
2020-06-02 05:30:00,0.0,22.95900966666667
2020-06-02 05:45:00,5.365714285714286,22.926509413793106
2020-06-02 06:00:00,580.5328571428571,22.916382666666664
2020-06-02 06:15:00,1457.4433333333334,23.032455400000003
2020-06-02 06:30:00,2444.554761904762,23.34289765517241
2020-06-02 06:45:00,5309.43,23.856942766666666
2020-06-02 07:00:00,5325.154285714286,24.22141779310345
2020-06-02 07:15:00,7167.462380952382,24.62806283333333
2020-06-02 07:30:00,7971.31523809524,24.96955506896553
2020-06-02 07:45:00,8443.792380952382,25.263770500000003
2020-06-02 08:00:00,10844.583333333332,25.729429199999995
2020-06-02 08:15:00,11199.373333333333,26.090604379310346
2020-06-02 08:30:00,11943.59333333333,26.44687696666666
2020-06-02 08:45:00,14129.07619047619,26.808725310344826
2020-06-02 09:00:00,15303.534285714282,27.249029466666666
2020-06-02 09:15:00,12783.971428571429,27.425496275862074
2020-06-02 09:30:00,13247.09761904762,27.327536
2020-06-02 09:45:00,13610.093333333334,27.75435655172414
2020-06-02 10:00:00,14623.73333333333,27.99881283333333
2020-06-02 10:15:00,16029.567142857144,28.47418737931035
2020-06-02 10:30:00,14327.718095238091,28.5353607
2020-06-02 10:45:00,14690.448571428571,28.8915477
2020-06-02 11:00:00,13645.628571428571,28.942377551724128
2020-06-02 11:15:00,5498.685714285716,29.25102733333333
2020-06-02 11:30:00,15379.158095238095,30.37663010344827
2020-06-02 11:45:00,12743.955714285716,31.0751586
2020-06-02 12:00:00,10649.74476190476,31.1120174137931
2020-06-02 12:15:00,9057.466666666667,31.06728196666667
2020-06-02 12:30:00,0.0,31.93959243333333
2020-06-02 12:45:00,12598.599523809524,33.18994672413792
2020-06-02 13:00:00,10930.62,32.27054523333334
2020-06-02 13:15:00,15849.075238095236,32.887627827586215
2020-06-02 13:30:00,16862.486666666668,33.17993283333333
2020-06-02 13:45:00,15726.330476190476,33.78014186206898
2020-06-02 14:00:00,18936.802380952384,33.581305900000004
2020-06-02 14:15:00,16215.28,32.98081806896551
2020-06-02 14:30:00,13029.98666666667,32.73657323333333
2020-06-02 14:45:00,15778.324285714285,32.74011437931035
2020-06-02 15:00:00,15747.557142857146,32.62758303333334
2020-06-02 15:15:00,13167.813333333335,31.938042100000004
2020-06-02 15:30:00,18384.569523809525,32.84086431034483
2020-06-02 15:45:00,12251.978571428566,31.931493066666665
2020-06-02 16:00:00,7293.675714285713,31.42358703448276
2020-06-02 16:15:00,0.0,31.645157899999997
2020-06-02 16:30:00,0.0,32.09593496666667
2020-06-02 16:45:00,10956.174285714284,32.22493955172413
2020-06-02 17:00:00,10964.691904761909,31.528182966666666
2020-06-02 17:15:00,8887.949999999999,30.723942137931036
2020-06-02 17:30:00,7377.195238095239,30.161206099999998
2020-06-02 17:45:00,4460.2,29.577043137931035
2020-06-02 18:00:00,3310.640476190476,29.15990293333333
2020-06-02 18:15:00,1784.3866666666668,28.77739734482758
2020-06-02 18:30:00,541.1914285714287,28.263504
2020-06-02 18:45:00,23.954761904761906,27.9587657
2020-06-02 19:00:00,0.0,27.649506689655176
2020-06-02 19:15:00,0.0,27.32733266666667
2020-06-02 19:30:00,0.0,27.107870000000002
2020-06-02 19:45:00,0.0,26.86658000000001
2020-06-02 20:00:00,0.0,26.851251066666666
2020-06-02 20:15:00,0.0,26.74221706896552
2020-06-02 20:30:00,0.0,26.576506433333336
2020-06-02 20:45:00,0.0,26.32929210344828
2020-06-02 21:00:00,0.0,26.221999066666665
2020-06-02 21:15:00,0.0,26.089873300000008
2020-06-02 21:30:00,0.0,25.897334827586214
2020-06-02 21:45:00,0.0,25.658333266666666
2020-06-02 22:00:00,0.0,25.557441275862068
2020-06-02 22:15:00,0.0,25.4292397
2020-06-02 22:30:00,0.0,25.28490893103449
2020-06-02 22:45:00,0.0,25.146390900000004
2020-06-02 23:00:00,0.0,25.105476066666668
2020-06-02 23:15:00,0.0,25.02253658620689
2020-06-02 23:30:00,0.0,24.9870756
2020-06-02 23:45:00,0.0,25.01158706896552
2020-06-03 00:00:00,0.0,25.009733933333337
2020-06-03 00:15:00,0.0,25.11708393333333
2020-06-03 00:30:00,0.0,25.03663796551724
2020-06-03 00:45:00,0.0,24.88153950000001
2020-06-03 01:00:00,0.0,24.849428275862063
2020-06-03 01:15:00,0.0,24.70987946666667
2020-06-03 01:30:00,0.0,23.899298133333332
2020-06-03 01:45:00,0.0,23.764127482758607
2020-06-03 02:00:00,0.0,24.0012901
2020-06-03 02:15:00,0.0,24.12748465517241
2020-06-03 02:30:00,0.0,24.17653306666667
2020-06-03 02:45:00,0.0,23.98603682758621
2020-06-03 03:00:00,0.0,23.849284566666665
2020-06-03 03:15:00,0.0,23.739755166666665
2020-06-03 03:30:00,0.0,23.71006827586207
2020-06-03 03:45:00,0.0,23.777843833333336
2020-06-03 04:00:00,0.0,23.808091862068967
2020-06-03 04:15:00,0.0,23.85906143333333
2020-06-03 04:30:00,0.0,23.95609333333333
2020-06-03 04:45:00,0.0,23.93930348275862
2020-06-03 05:00:00,0.0,23.97426166666667
2020-06-03 05:15:00,0.0,23.90179627586207
2020-06-03 05:30:00,0.0,23.712452133333336
2020-06-03 05:45:00,0.0,23.659767866666673
2020-06-03 06:00:00,63.75476190476191,23.71561617241379
2020-06-03 06:15:00,615.0866666666667,23.793487200000005
2020-06-03 06:30:00,1309.84,23.84353810344827
2020-06-03 06:45:00,2325.4723809523803,24.08396513333333
2020-06-03 07:00:00,3284.423333333333,24.42405093333333
